Robinhood crypto bot | symbol=BTC-USD | dry_run=True | max_notional=$5
2026-06-21 14:54:44 BTC-USD mark=64113.92773889 momentum=0.024% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:55:14 BTC-USD mark=64104.77551705 momentum=0.010% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:55:44 BTC-USD mark=64105.22609664 momentum=0.047% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:56:14 BTC-USD mark=64105.190551215 momentum=0.004% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:56:44 BTC-USD mark=64102.948318935 momentum=-0.033% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:57:14 BTC-USD mark=64090.93349192 momentum=-0.029% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:57:44 BTC-USD mark=64094.265 momentum=-0.043% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:58:14 BTC-USD mark=64095.755 momentum=-0.017% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:58:44 BTC-USD mark=64099.785 momentum=0.025% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:59:14 BTC-USD mark=64091.271203595 momentum=-0.032% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:59:44 BTC-USD mark=64111.45 momentum=0.000% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:00:14 BTC-USD mark=64121.80228502 momentum=0.020% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:00:44 BTC-USD mark=64153.03803025 momentum=0.096% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:01:14 BTC-USD mark=64164.095 momentum=0.121% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:01:45 BTC-USD mark=64166.00218565 momentum=0.142% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:02:15 BTC-USD mark=64217.241950405 momentum=0.231% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:02:45 BTC-USD mark=64194.879388935 momentum=0.197% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:03:15 BTC-USD mark=64171.556695415 momentum=0.166% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:03:45 BTC-USD mark=64143.867902865 momentum=0.106% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:04:15 BTC-USD mark=64152.01648661 momentum=0.059% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:04:45 BTC-USD mark=64117.31315075 momentum=0.020% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:05:15 BTC-USD mark=64107.4195683 momentum=0.003% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:05:45 BTC-USD mark=64107.51446225 momentum=0.004% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:06:15 BTC-USD mark=64097.06500582 momentum=-0.009% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:06:45 BTC-USD mark=64096.93 momentum=0.009% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:07:15 BTC-USD mark=64095.685 momentum=0.002% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:07:45 BTC-USD mark=64095.385 momentum=-0.001% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:08:15 BTC-USD mark=64099.665 momentum=-0.000% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:08:45 BTC-USD mark=64099.19 momentum=0.012% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:09:15 BTC-USD mark=64087.877537175 momentum=-0.037% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:09:45 BTC-USD mark=64096.24 momentum=-0.040% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:10:15 BTC-USD mark=64097 momentum=-0.087% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:10:45 BTC-USD mark=64114.727684115 momentum=-0.077% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:11:15 BTC-USD mark=64123.12 momentum=-0.067% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:11:46 BTC-USD mark=64139.213307195 momentum=-0.122% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:12:16 BTC-USD mark=64132.5636745 momentum=-0.097% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:12:46 BTC-USD mark=64141.57043995 momentum=-0.047% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:13:16 BTC-USD mark=64150.655454525 momentum=0.011% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:13:46 BTC-USD mark=64151.80666685 momentum=-0.000% signal=FLAT action=DRY_RUN_ONLY
